SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,Charges_per_tenure,TotalCharges_log,High_Spender,high_risk,tenure_group,Contract_Risk,Total_Services,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,60,89.45,5294.6,0,1.4663934426229508,8.574631566063502,1,0,3,2,4,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,64,104.65,6889.8,0,1.61,8.837942467572214,1,0,3,1,6,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False
0,43,75.2,3254.35,0,1.7090909090909092,8.088055075743789,1,0,2,0,5,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False
0,61,101.15,6383.9,0,1.631451612903226,8.761691106636867,1,0,3,1,5,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False
0,1,44.4,44.4,1,22.2,3.8155121050473024,0,0,0,2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,5,89.5,477.7,1,14.916666666666666,6.171074096398463,1,1,0,2,3,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,66,68.75,4447.55,0,1.0261194029850746,8.40033347936539,0,0,3,0,6,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,67,111.05,7321.05,0,1.6330882352941176,8.898645622392184,1,0,3,0,7,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,42,99.0,4135.0,0,2.302325581395349,8.327484416188264,1,0,2,0,5,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False
1,1,86.05,86.05,1,43.025,4.466482666214198,1,1,0,2,3,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,31,21.0,697.7,0,0.65625,6.549221465558405,0,0,2,0,1,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,7,19.4,168.65,0,2.425,5.13373749123024,0,0,0,2,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,4,44.55,174.3,1,8.91,5.1664987919271885,0,0,0,2,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,34,77.2,2753.8,0,2.205714285714286,7.921100123670543,1,0,2,1,5,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False
0,3,19.45,69.25,0,4.8625,4.2520603082138555,0,0,0,1,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,19,24.85,434.8,0,1.2425000000000002,6.07718342251052,0,0,1,2,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,31,35.4,1077.5,1,1.10625,6.983326465829211,0,0,2,2,2,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,1,95.65,95.65,1,47.825,4.57109620565434,1,1,0,2,4,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
0,3,41.35,107.25,0,10.3375,4.684443366882599,0,0,0,2,3,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,46,19.6,851.2,0,0.4170212765957447,6.747821241065812,0,0,2,2,1,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,1,20.95,20.95,1,10.475,3.08876713952118,0,0,0,2,1,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,69,84.45,5848.6,0,1.2064285714285714,8.674128561819776,1,0,3,1,4,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,5,20.25,109.8,0,3.375,4.707726774313183,0,0,0,2,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,1,19.65,19.65,0,9.825,3.027715319407042,0,0,0,2,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0,26,20.65,595.5,0,0.7648148148148147,6.3910792415379705,0,0,2,1,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,10,34.7,329.8,1,3.1545454545454548,5.801513963149536,0,0,0,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,25,99.3,2513.5,0,3.819230769230769,7.82982925561202,1,0,2,0,5,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,64,81.05,5135.35,0,1.2469230769230768,8.544097989465381,1,0,3,2,3,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,30,67.6,2000.2,0,2.1806451612903226,7.60150227961405,0,0,2,2,6,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False
0,13,70.15,931.75,0,5.010714285714286,6.838137212101267,0,0,1,2,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,64,115.0,7396.15,0,1.7692307692307692,8.908850069873543,1,0,3,1,8,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False
0,46,84.8,3958.85,0,1.804255319148936,8.283961424743229,1,0,2,2,4,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
0,12,19.7,260.9,0,1.5153846153846153,5.567962751513666,0,0,0,1,1,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,15,19.75,297.3,1,1.234375,5.698099691520703,0,0,1,2,1,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0,17,92.55,1515.1,1,5.141666666666667,7.323896527087536,1,0,1,2,4,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,13,63.15,816.8,0,4.510714285714285,6.706617807930542,0,0,1,2,4,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
0,67,74.0,4868.4,0,1.088235294117647,8.490726005201067,1,0,3,0,6,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False
0,24,29.1,688.0,0,1.1640000000000001,6.535241271013659,0,0,1,2,1,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,6,50.05,288.35,0,7.1499999999999995,5.667637028019848,0,0,0,2,2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1,53,60.05,3229.65,1,1.112037037037037,8.080438634361066,0,0,3,1,4,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
1,16,74.3,1178.25,1,4.370588235294117,7.072633922164371,1,0,1,2,2,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,10,20.0,185.4,0,1.8181818181818181,5.2278949022514904,0,0,0,2,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,13,74.65,966.25,0,5.332142857142857,6.874456993580623,1,0,1,1,2,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True
0,9,85.35,758.6,1,8.535,6.632791978938131,1,0,0,2,3,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,25,74.3,1863.8,1,2.8576923076923078,7.530909087721548,1,0,2,1,6,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
1,7,44.4,265.8,0,5.55,5.586499314041468,0,0,0,2,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False
0,38,85.4,3297.0,0,2.18974358974359,8.101071503119543,1,0,2,0,7,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,43,94.1,4107.3,0,2.1386363636363637,8.320764596619602,1,0,2,2,5,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,4,98.1,396.3,1,19.619999999999997,5.984691662820553,1,1,0,2,5,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,25,108.9,2809.05,0,4.188461538461539,7.940957555763793,1,0,2,0,7,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,27,56.2,1567.55,0,2.007142857142857,7.357906904712707,0,0,2,1,3,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,72,26.1,1851.45,0,0.3575342465753425,7.524264366252684,0,0,3,0,2,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,71,85.45,6028.95,0,1.1868055555555557,8.70449399781289,1,0,3,1,4,True,False,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False
0,24,88.95,2072.75,0,3.5580000000000003,7.637113841504655,1,0,1,2,4,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
0,50,109.65,5551.15,1,2.15,8.621940519112746,1,0,3,0,7,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False
0,57,74.35,4317.35,0,1.2818965517241379,8.370628663834355,1,0,3,0,5,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False
0,15,48.85,736.8,0,3.053125,6.603672785162575,0,0,1,2,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,4,80.1,336.15,0,16.02,5.820527935180591,1,0,0,2,3,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,28,56.05,1522.65,0,1.932758620689655,7.328864051078322,0,0,2,2,3,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,9,74.55,622.9,1,7.455,6.435990099116741,1,0,0,2,2,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,55,89.8,4959.6,0,1.6035714285714284,8.509281980144902,1,0,3,2,4,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,3,100.95,329.95,1,25.2375,5.801967306564932,1,1,0,2,5,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,10,94.9,1048.85,1,8.627272727272727,6.956402575803658,1,1,0,2,4,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,55,19.1,1001.5,0,0.3410714285714286,6.910252159180724,0,0,3,1,1,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,20,20.35,442.6,0,0.9690476190476192,6.094923255476212,0,0,1,2,1,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,62,106.05,6703.5,0,1.6833333333333333,8.810534221719697,1,0,3,1,6,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False
1,32,104.9,3351.55,1,3.178787878787879,8.11747652928772,1,0,2,2,6,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,43,19.65,779.25,0,0.44659090909090904,6.659614381150889,0,0,2,0,1,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
0,9,24.1,259.8,1,2.41,5.563753830052498,0,0,0,1,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,60,59.85,3483.45,0,0.9811475409836066,8.156065491514608,0,0,3,0,4,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,58,86.1,4890.5,0,1.459322033898305,8.495254283897484,1,0,3,0,7,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False
0,7,19.45,136.75,0,2.43125,4.925440448033024,0,0,0,1,1,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,2,97.1,184.15,0,32.36666666666667,5.2211663073596215,1,1,0,2,4,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
1,37,36.65,1315.0,0,0.9644736842105263,7.182352111885263,0,0,2,2,2,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1,65,103.9,6767.1,0,1.5742424242424242,8.819975676590616,1,0,3,1,6,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False
0,39,19.75,757.95,0,0.49375,6.631935899072868,0,0,2,0,1,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,66,104.05,6890.0,1,1.5529850746268656,8.837971491357209,1,0,3,1,6,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False
0,68,24.55,1657.4,0,0.3557971014492754,7.41360856112157,0,0,3,0,2,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,62,48.7,3008.55,0,0.773015873015873,8.009545844905304,0,0,3,0,4,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False
0,3,88.35,262.05,1,22.0875,5.572344128176816,1,1,0,2,4,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True
0,72,109.55,8165.1,0,1.5006849315068493,9.007746717702165,1,0,3,0,7,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False
0,41,20.65,875.55,0,0.49166666666666664,6.775993747799883,0,0,2,0,1,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,29,94.65,2649.15,1,3.1550000000000002,7.88237152115192,1,0,2,2,4,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
0,4,55.2,220.65,0,11.040000000000001,5.401099561191063,0,0,0,2,3,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,53,24.05,1301.9,0,0.44537037037037036,7.172347828208886,0,0,3,1,2,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,1,74.4,74.4,1,37.2,4.32280727501391,1,0,0,2,2,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,41,79.9,3326.2,1,1.9023809523809525,8.109886388428702,1,0,2,2,7,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
0,39,20.45,790.0,0,0.51125,6.673297967767654,0,0,2,0,1,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
0,63,19.25,1237.65,0,0.30078125,7.121777355846786,0,0,3,0,1,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,15,26.35,378.6,0,1.646875,5.939118066735773,0,0,1,2,2,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
0,13,43.8,592.65,0,3.1285714285714286,6.3862899201118015,0,0,1,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,1,50.15,50.15,0,25.075,3.9347624923976356,0,0,0,2,2,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,1,20.45,20.45,0,10.225,3.065724645374026,0,0,0,0,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
1,8,69.7,560.85,1,7.7444444444444445,6.331234910353912,0,0,0,2,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,60,61.4,3638.25,0,1.0065573770491802,8.19953289544477,0,0,3,0,4,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
1,12,98.1,1060.2,1,7.546153846153846,6.967155622263585,1,0,0,2,5,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
0,40,70.75,2921.75,0,1.725609756097561,7.980280232886928,1,0,2,1,5,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False
0,66,61.15,4017.45,0,0.9126865671641791,8.298651535121714,0,0,3,0,4,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
0,42,20.25,854.9,0,0.47093023255813954,6.752153546887564,0,0,2,1,1,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,66,63.85,4174.35,0,0.9529850746268657,8.336953466106552,0,0,3,1,5,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False
0,49,98.7,4920.55,0,1.974,8.501378800521875,1,0,3,2,5,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0,1,20.5,20.5,1,10.25,3.068052935133617,0,0,0,2,1,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,41,20.0,810.3,0,0.47619047619047616,6.698637899401019,0,0,2,0,1,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,41,19.3,772.4,0,0.45952380952380956,6.6507963791731965,0,0,2,0,1,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,23,84.4,1936.85,0,3.516666666666667,7.56933439007442,1,0,1,2,4,False,True,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,3,25.1,79.8,0,6.275,4.39197696552705,0,0,0,2,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,4,48.25,202.25,0,9.65,5.31443674842792,0,0,0,2,4,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
0,52,19.85,1070.5,0,0.3745283018867925,6.976814814913632,0,0,3,0,1,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
1,4,99.6,347.65,1,19.919999999999998,5.85406855366702,1,1,0,2,5,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,11,94.2,999.9,0,7.8500000000000005,6.908654874224973,1,1,0,2,5,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False
0,2,62.15,113.1,0,20.716666666666665,4.73707525686803,0,0,0,2,3,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
0,26,79.3,2015.8,0,2.937037037037037,7.60926737587371,1,0,2,2,3,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,24,56.25,1454.25,0,2.25,7.282932986151845,0,0,1,1,3,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False
0,12,20.3,246.7,0,1.5615384615384615,5.512218336495314,0,0,0,2,1,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,60,99.0,6017.9,0,1.6229508196721312,8.702659797354265,1,0,3,2,5,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
0,64,90.6,5817.45,0,1.3938461538461537,8.668789182231155,1,0,3,0,8,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True
0,66,85.9,5595.3,0,1.282089552238806,8.629860944069652,1,0,3,0,7,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,60,79.2,4765.0,0,1.298360655737705,8.469262657658687,1,0,3,1,3,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
0,17,70.35,1201.65,0,3.908333333333333,7.092282734325254,0,0,1,1,5,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False
0,42,19.35,867.3,0,0.45,6.7665372770665995,0,0,2,0,1,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,1,50.15,50.15,0,25.075,3.9347624923976356,0,0,0,2,2,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,47,63.8,3007.25,0,1.3291666666666666,8.009113793318273,0,0,2,0,4,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
0,10,20.55,252.75,0,1.8681818181818182,5.536349530355997,0,0,0,2,1,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
1,70,88.55,6306.5,0,1.2471830985915493,8.749494680515213,1,0,3,0,8,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
1,67,101.4,6841.05,0,1.4911764705882353,8.830842673315583,1,0,3,2,5,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False
0,1,81.95,81.95,1,40.975,4.418238016636454,1,0,0,2,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,7,69.35,451.1,1,8.66875,6.11390339430056,0,0,0,2,1,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1,44.6,44.6,0,22.3,3.8199077165203406,0,0,0,2,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,4,63.75,226.2,0,12.75,5.4258306868469965,0,0,0,2,4,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
0,66,109.25,7082.5,0,1.6305970149253732,8.865523414819405,1,0,3,0,7,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False
0,12,84.6,1017.35,0,6.507692307692308,6.925938949415766,1,0,0,2,3,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,24,20.45,527.35,0,0.818,6.26975894288704,0,0,1,1,1,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,26,85.75,2146.5,0,3.175925925925926,7.67205965385841,1,0,2,2,3,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,6,91.1,455.3,1,13.014285714285714,6.123150487933357,1,1,0,2,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,57,107.95,5969.85,0,1.861206896551724,8.694644574811246,1,0,3,0,6,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,14,86.1,1235.55,1,5.739999999999999,7.1200805228604676,1,0,1,2,3,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,42,22.95,1014.25,0,0.5337209302325582,6.9228901665664075,0,0,2,0,2,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False
0,25,94.7,2362.1,1,3.6423076923076922,7.767729595377388,1,0,2,2,4,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
0,64,19.45,1225.65,0,0.29923076923076924,7.112042155446042,0,0,3,0,1,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,22,85.1,1873.7,1,3.6999999999999997,7.536203925603146,1,0,1,2,3,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,19,19.7,386.5,0,0.985,5.959715848793402,0,0,1,1,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,61,99.15,6010.05,1,1.599193548387097,8.70135472108808,1,0,3,2,5,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,22,87.0,1850.65,0,3.782608695652174,7.523832412465023,1,0,1,2,3,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,70,102.95,7101.5,1,1.45,8.868202113728342,1,0,3,2,6,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,12,79.95,1043.4,0,6.15,6.951197836824974,1,0,0,2,2,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,31,64.0,1910.75,0,2.0,7.555774331924335,0,0,2,1,4,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False
0,11,64.9,716.1,0,5.408333333333334,6.575215300888529,0,0,0,2,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,68,25.75,1686.15,0,0.37318840579710144,7.430795993827386,0,0,3,0,2,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
